101,90,98,46,14,9,2,65,31,4,349,111,238,1
60,13,101,31,54,90,14,43,114,48,259,309,-50,1
23,31,114,26,76,102,106,104,72,7,270,391,-121,0
121,31,74,114,53,22,41,90,92,13,393,258,135,0
31,7,83,61,10,84,105,40,114,14,192,357,-165,1
60,76,89,112,13,46,31,86,65,62,350,290,60,0
101,46,72,37,104,14,41,31,81,48,360,215,145,1
31,74,51,41,76,7,3,104,10,25,273,149,124,1
120,41,31,74,90,9,129,37,8,22,356,205,151,1
36,54,14,32,31,99,71,2,47,26,167,245,-78,0
36,85,14,31,4,50,2,74,48,6,170,180,-10,1
112,114,54,5,78,14,31,9,106,81,363,241,122,1
51,41,31,120,23,54,121,66,82,96,266,419,-153,1
121,104,23,7,10,75,31,96,14,93,265,309,-44,0
104,14,31,23,54,86,13,93,43,100,226,335,-109,1
106,25,14,74,40,100,64,54,31,13,259,262,-3,0
104,31,60,121,76,86,14,102,42,113,392,357,35,0
71,23,14,72,77,54,7,6,9,31,257,107,150,1
12,21,112,31,120,7,52,81,9,74,296,223,73,1
5,25,9,119,81,32,90,75,23,60,239,280,-41,0
4,53,8,32,98,105,41,62,14,35,195,257,-62,1
52,41,19,74,79,9,32,42,5,45,265,133,132,0
27,7,44,75,70,54,26,22,99,32,223,233,-10,1
108,21,5,79,32,90,7,48,64,63,245,272,-27,1
91,99,61,9,50,102,47,7,32,5,310,193,117,0
37,32,54,9,94,12,67,52,71,58,226,260,-34,0
17,120,106,12,89,52,16,22,7,32,344,129,215,0
7,44,26,76,3,32,75,14,104,41,156,266,-110,0
82,90,14,6,32,58,9,101,74,72,224,314,-90,1
61,15,62,14,26,32,74,93,121,84,178,404,-226,1
20,119,67,83,53,32,82,38,22,110,342,284,58,1
21,32,10,4,7,14,5,72,29,106,74,226,-152,1
32,60,90,35,12,86,52,29,72,17,229,256,-27,0
26,28,7,101,12,110,41,86,21,32,174,290,-116,1
46,48,69,41,21,10,89,32,110,100,225,341,-116,0
32,17,44,41,2,14,46,54,16,27,136,157,-21,1
120,90,5,21,75,25,32,14,104,79,311,254,57,1
106,5,72,86,60,74,2,114,32,101,329,323,6,0
22,86,32,28,114,26,104,59,14,67,282,270,12,1
32,23,69,54,3,60,74,30,72,11,181,247,-66,1
32,106,25,33,54,90,4,46,104,22,250,266,-16,0
73,9,35,90,40,46,32,26,41,14,247,159,88,0
62,4,89,90,99,81,119,25,32,93,344,350,-6,1
104,76,1,26,79,32,87,14,74,64,286,271,15,0
61,32,64,69,114,90,25,77,22,99,340,313,27,0
2,13,42,14,62,32,76,64,22,114,133,308,-175,0
94,43,17,84,4,108,15,14,32,112,242,281,-39,0
99,71,4,74,26,100,70,32,47,90,274,339,-65,0
60,18,45,14,85,87,47,49,26,32,222,241,-19,0
60,20,32,13,86,10,7,102,25,9,211,153,58,1
63,112,32,120,17,44,23,86,71,9,344,233,111,1
100,25,47,61,4,54,84,11,32,22,237,203,34,1
87,55,47,8,119,41,25,60,32,90,316,248,68,0
70,14,25,85,102,9,61,111,99,32,296,312,-16,0
41,26,9,16,104,74,87,32,10,7,196,210,-14,1
25,108,100,6,21,83,41,60,32,26,260,242,18,1
25,32,13,99,90,9,76,14,44,3,259,146,113,1
14,41,87,120,32,7,68,10,23,83,294,191,103,0
42,9,121,76,32,64,105,14,25,67,280,275,5,0
32,101,105,57,67,26,48,74,71,14,362,233,129,0
32,48,87,13,74,101,50,23,8,89,254,271,-17,1
112,8,9,82,58,66,32,41,34,65,269,238,31,1
59,86,108,14,114,32,5,99,93,9,381,238,143,0
112,101,114,102,32,96,93,9,64,105,461,367,94,1
16,27,62,41,49,54,32,112,22,61,195,281,-86,0
93,32,56,27,41,2,14,72,26,22,249,136,113,1
25,76,71,21,41,19,106,32,86,22,234,265,-31,1
74,19,32,10,33,2,9,14,75,44,168,144,24,0
18,40,43,83,106,120,74,42,26,32,290,294,-4,1
41,62,106,22,16,93,14,90,6,32,247,235,12,0
46,9,62,60,119,90,84,104,101,32,296,411,-115,1
42,22,86,101,16,25,33,26,32,70,267,186,81,1
32,60,59,5,22,76,96,9,26,95,178,302,-124,1
19,75,62,52,8,7,25,109,32,14,216,187,29,0
86,25,104,8,100,21,84,89,9,32,323,235,88,1
9,41,93,5,19,32,38,84,51,17,167,222,-55,1
4,27,32,22,13,54,34,40,62,87,98,277,-179,0
45,69,35,90,16,32,119,71,18,22,255,262,-7,1
3,42,32,7,90,41,114,107,26,51,174,339,-165,1
34,5,72,60,86,114,90,97,32,14,257,347,-90,1
104,14,75,25,32,33,81,5,23,22,250,164,86,0
67,39,32,9,2,52,81,70,25,26,149,254,-105,0
26,22,14,25,7,32,101,102,34,105,94,374,-280,1
34,60,32,84,1,68,104,37,44,9,211,262,-51,0
32,54,47,35,21,74,97,102,93,90,189,456,-267,0
76,90,32,104,77,25,71,51,64,93,379,304,75,0
1,14,16,90,32,51,6,101,76,86,153,320,-167,1
9,114,106,86,32,42,120,3,71,16,347,252,95,1
14,22,90,59,60,7,32,105,99,71,245,314,-69,1
63,74,14,92,104,106,121,84,18,32,347,361,-14,1
93,9,86,32,14,104,81,17,84,90,234,376,-142,1
6,84,32,9,76,44,68,104,101,39,207,356,-149,1
16,5,105,12,53,86,64,32,85,1,191,268,-77,1
47,44,114,14,4,75,32,39,67,102,223,315,-92,0
121,32,14,46,64,9,66,71,101,12,277,259,18,0
11,90,62,85,89,83,32,67,9,74,337,265,72,1
79,32,114,9,14,85,60,74,44,7,248,270,-22,1
3,77,102,64,11,78,9,82,32,52,257,253,4,0
63,39,120,32,86,11,40,74,81,90,340,296,44,0
106,87,52,41,90,32,56,4,45,51,376,188,188,1
2,40,14,9,72,99,73,32,41,75,137,320,-183,1
41,14,32,34,90,8,99,72,7,66,211,252,-41,1
32,76,70,90,86,62,84,52,73,14,354,285,69,0
102,121,77,106,62,32,9,112,120,72,468,345,123,1
64,32,104,105,49,14,41,87,59,90,354,291,63,1
40,60,32,82,3,9,101,56,34,13,217,213,4,1
90,26,8,32,102,74,9,5,73,51,258,212,46,1
90,75,14,67,91,44,5,32,104,101,337,286,51,1
86,46,84,99,41,25,90,73,32,60,356,280,76,1
48,42,14,50,76,104,86,32,64,11,230,297,-67,0
61,60,32,40,68,62,102,77,44,90,261,375,-114,1
100,83,93,114,42,76,65,4,9,32,432,186,246,0
14,52,6,86,9,76,32,7,26,41,167,182,-15,1
32,14,51,48,101,26,47,62,102,9,246,246,0,1
9,10,85,60,114,40,32,7,87,120,278,286,-8,1
102,87,49,32,12,34,25,41,9,84,282,193,89,1
9,5,69,68,81,82,102,73,32,101,232,390,-158,1
4,34,96,93,25,12,32,84,69,7,252,204,48,0
102,14,74,2,44,87,32,36,86,93,236,334,-98,1
102,32,11,41,26,96,74,25,9,89,212,293,-81,1
35,104,5,120,26,37,89,34,32,58,290,250,40,1
14,111,13,9,81,96,25,32,101,109,228,363,-135,1
14,12,101,84,120,76,90,6,32,105,331,309,22,0
82,93,60,45,90,12,32,85,51,119,370,299,71,1
62,87,40,93,114,32,60,82,97,101,396,372,24,0
107,9,6,84,74,41,104,32,110,5,280,292,-12,0
2,86,42,33,120,5,69,47,32,110,283,263,20,1
4,120,86,90,54,93,112,6,32,84,354,327,27,1
109,13,64,14,12,78,48,32,72,87,212,317,-105,0
82,64,14,93,7,74,2,32,84,4,260,196,64,0
66,104,83,6,92,9,14,75,54,32,351,184,167,1
14,51,106,26,93,86,34,9,32,98,290,259,31,0
90,74,93,75,104,14,32,48,5,13,436,112,324,0
97,60,32,121,81,91,83,50,9,54,391,287,104,1
11,103,6,75,110,32,25,48,85,111,305,301,4,1
87,51,9,74,93,88,53,81,84,32,314,338,-24,1
86,112,41,106,84,34,32,50,26,72,429,214,215,0
32,100,5,11,40,25,26,47,51,46,188,195,-7,1
7,32,10,37,113,34,41,9,104,84,199,272,-73,1
101,87,32,12,47,5,14,49,84,1,279,153,126,1
2,32,114,109,25,22,13,7,71,44,282,157,125,0
36,93,98,119,25,32,47,106,8,60,371,253,118,0
88,32,101,86,41,90,60,74,75,54,348,353,-5,1
71,6,13,79,34,97,73,45,26,32,203,273,-70,0
100,70,74,8,66,110,107,32,22,81,318,352,-34,0
34,32,64,93,14,90,82,71,60,74,237,377,-140,1
26,74,120,82,32,64,100,7,41,13,334,225,109,1
74,60,112,14,32,76,51,87,104,54,292,372,-80,1
32,75,81,34,50,25,102,9,76,44,272,256,16,1
81,121,32,22,25,9,34,67,96,68,281,274,7,0
84,32,45,8,64,90,71,14,34,41,233,250,-17,1
83,93,98,81,101,102,70,5,32,9,456,218,238,1
50,40,14,26,32,11,21,114,25,102,162,273,-111,1
72,32,23,106,37,119,51,22,8,85,270,285,-15,1
90,104,85,72,32,14,11,50,75,41,383,191,192,1
22,32,90,54,120,62,52,34,105,9,318,262,56,0
14,26,54,51,32,39,90,72,60,71,177,332,-155,0
68,25,106,42,104,14,71,46,32,41,345,204,141,0
76,121,23,32,6,9,81,62,36,104,258,292,-34,1
41,109,10,34,14,32,7,104,84,11,208,238,-30,0
34,90,72,22,58,97,84,74,45,32,276,332,-56,0
14,119,100,21,26,32,35,41,71,54,280,233,47,0
88,32,112,14,89,61,82,33,105,42,335,323,12,1
93,72,26,68,120,86,54,74,32,108,379,354,25,1
26,74,54,34,60,23,2,85,32,25,248,167,81,1
84,14,45,8,32,54,64,51,106,62,183,337,-154,0
6,112,10,7,32,45,90,54,62,34,167,285,-118,0
38,104,22,121,32,100,90,8,63,74,317,335,-18,1
44,83,7,74,99,37,81,23,32,93,307,266,41,1
7,119,89,26,2,103,70,98,32,21,243,324,-81,0
30,1,74,86,17,106,33,93,97,23,208,352,-144,0
62,7,27,80,33,60,84,41,37,74,209,296,-87,0
17,33,7,16,14,56,94,45,85,28,87,308,-221,1
14,26,8,33,27,93,25,47,121,60,108,346,-238,0
21,60,86,48,7,104,72,33,67,101,222,377,-155,1
18,30,59,33,51,89,4,49,71,40,191,253,-62,1
9,46,42,64,60,33,84,90,7,10,221,224,-3,1
106,9,91,86,42,74,44,104,5,33,334,260,74,1
13,27,94,120,74,109,33,39,5,60,328,246,82,1
33,9,74,68,54,48,86,84,14,25,238,257,-19,1
21,91,2,18,20,33,15,62,76,6,152,192,-40,0
19,93,113,50,33,25,2,8,101,27,308,163,145,0
63,7,6,38,33,104,5,41,9,22,147,181,-34,1
13,36,41,27,74,6,84,33,35,77,191,235,-44,1
18,11,96,44,45,98,5,33,66,87,214,289,-75,1
69,4,86,33,92,81,59,15,129,80,284,364,-80,1
42,6,56,22,51,10,13,7,68,33,177,131,46,1
52,82,8,20,71,11,12,114,98,33,233,268,-35,0
23,1,33,17,87,41,101,6,47,74,161,269,-108,0
41,34,108,25,64,23,12,102,26,33,272,196,76,0
108,98,33,121,57,21,111,47,95,87,417,361,56,0
107,87,33,4,73,52,84,5,1,74,304,216,88,1
4,50,34,55,33,120,20,48,68,22,176,278,-102,1
13,7,81,111,67,33,100,47,90,106,279,376,-97,1
93,111,7,14,34,33,98,112,120,41,259,404,-145,0
104,76,17,2,19,33,74,44,14,98,218,263,-45,0
88,33,93,39,68,11,14,4,101,104,321,234,87,1
1,84,14,86,75,50,87,59,70,33,260,299,-39,1
99,33,76,72,90,36,84,10,98,7,370,235,135,1
7,84,9,34,42,59,14,67,33,112,176,285,-109,1
12,2,85,33,74,87,93,14,104,61,206,359,-153,0
13,47,41,74,59,11,36,93,33,45,234,218,16,0
90,106,58,114,33,41,64,6,86,25,401,222,179,1
86,26,14,67,46,83,33,75,56,12,239,259,-20,0
108,114,5,99,14,6,33,104,25,52,340,220,120,1
33,99,40,86,37,82,102,35,4,26,295,249,46,0
60,33,101,5,49,25,45,107,72,86,248,335,-87,1
86,102,76,87,1,48,33,63,14,88,352,246,106,1
84,81,62,74,106,9,85,8,33,120,407,255,152,0
1,113,9,23,33,86,47,114,76,7,179,330,-151,0
42,36,9,61,33,48,34,82,104,14,181,282,-101,1
76,120,54,5,33,34,114,105,97,8,288,358,-70,1
26,76,90,33,81,34,87,114,7,9,306,251,55,1
14,22,69,79,56,33,74,8,48,106,240,269,-29,1
101,104,50,44,93,91,33,75,14,6,392,219,173,1
91,55,99,60,56,38,87,33,22,23,361,203,158,0
7,72,37,10,114,85,77,2,33,75,240,272,-32,0
89,129,97,50,44,23,86,9,56,33,409,207,202,1
5,54,33,9,11,14,106,63,75,25,112,283,-171,0
45,33,94,95,87,26,7,86,78,1,354,198,156,0
7,77,9,51,68,101,33,22,39,42,212,237,-25,1
46,51,92,1,33,35,12,74,8,86,223,215,8,0
60,74,9,12,102,114,72,101,33,105,257,425,-168,0
26,100,72,42,74,53,93,33,25,5,314,209,105,1
25,104,114,33,22,75,86,64,56,2,298,283,15,0
52,62,27,110,90,66,33,42,50,88,341,279,62,1
98,48,114,8,36,74,33,70,79,87,304,343,-39,0
47,26,119,104,54,101,35,33,6,59,350,234,116,1
62,93,97,33,102,14,121,32,86,75,387,328,59,1
87,41,74,86,33,14,25,75,35,26,321,175,146,1
33,27,67,76,51,74,45,41,7,26,254,193,61,1
33,44,86,23,22,88,25,2,106,41,208,262,-54,0
13,26,69,8,27,14,33,9,21,41,143,118,25,0
92,104,83,6,66,89,90,33,49,52,351,313,38,1
34,72,25,42,33,14,26,87,74,100,206,301,-95,1
74,50,41,33,83,121,120,72,101,36,281,450,-169,1
72,81,106,25,104,8,14,4,114,33,388,173,215,1
70,35,23,44,26,52,104,33,90,25,198,304,-106,1
86,56,2,114,90,59,110,33,54,31,348,287,61,0
113,8,33,75,98,14,34,84,22,44,327,198,129,1
87,33,21,44,5,64,16,73,114,112,190,379,-189,1
35,90,101,114,42,76,102,91,33,14,382,316,66,0
87,74,33,120,93,6,5,76,71,102,407,260,147,1
36,107,27,74,70,14,41,100,33,34,314,222,92,0
74,84,41,104,59,14,2,26,35,33,362,110,252,1
16,17,101,12,87,86,114,104,33,74,233,411,-178,1
90,4,100,93,39,33,22,53,73,62,326,243,83,1
27,78,72,12,33,75,25,10,74,1,222,185,37,1
44,33,104,111,119,11,98,14,120,63,411,306,105,0
61,104,95,86,19,101,33,74,44,7,365,259,106,0
50,76,6,49,86,33,9,101,37,93,267,273,-6,0
44,34,119,97,60,7,90,70,33,13,354,213,141,1
23,3,14,102,33,47,105,41,97,66,175,356,-181,1
5,6,35,42,101,108,14,33,36,11,189,202,-13,1
41,16,25,26,11,56,79,14,40,33,119,222,-103,0
83,84,36,75,33,44,111,91,27,86,311,359,-48,0
8,48,30,86,41,56,33,68,34,100,213,291,-78,0
42,104,26,25,47,33,120,74,1,84,244,312,-68,1
102,109,33,26,9,36,8,37,50,51,279,182,97,1
75,14,63,33,25,26,42,2,74,106,210,250,-40,0
91,23,31,42,33,81,39,52,87,38,220,297,-77,0
104,105,14,45,17,58,87,33,86,54,285,318,-33,0
86,48,33,104,74,59,109,5,12,93,345,278,67,1
2,6,26,25,74,48,33,90,11,110,133,292,-159,1
33,1,68,14,90,86,104,10,16,87,206,303,-97,0
120,41,31,110,33,34,26,50,12,86,335,208,127,0
2,52,33,14,91,76,129,5,70,90,192,370,-178,0
40,102,52,88,46,16,73,33,55,3,328,180,148,0
28,72,33,54,5,90,25,10,98,37,192,260,-68,1
74,33,8,17,5,110,12,31,19,4,137,176,-39,1
90,106,84,33,14,34,47,9,104,26,327,220,107,1
39,54,45,14,26,120,93,74,33,68,178,388,-210,1
33,54,58,52,106,6,40,110,23,83,303,262,41,1
74,1,30,48,33,14,82,94,21,42,186,253,-67,1
121,25,41,33,11,14,65,43,6,13,231,141,90,0
74,25,33,41,60,14,86,84,2,72,233,258,-25,1
23,41,90,120,21,33,26,60,121,14,295,254,41,1
28,104,73,50,32,33,86,79,39,41,287,278,9,1
70,90,14,36,104,17,23,74,98,33,314,245,69,1
33,64,74,14,93,16,84,25,4,106,278,235,43,0
25,11,42,6,79,68,4,17,33,99,163,221,-58,0
68,23,86,97,8,94,90,33,101,46,282,364,-82,1
47,77,104,33,86,10,1,26,114,25,347,176,171,1
4,63,14,74,38,83,86,48,33,120,193,370,-177,1
17,71,7,26,44,86,41,102,34,33,165,296,-131,0
2,101,50,41,3,93,5,22,57,33,197,210,-13,0
62,30,77,95,42,5,33,86,1,114,306,239,67,1
19,14,81,74,33,42,104,84,100,10,221,340,-119,1
42,33,13,68,75,83,21,25,6,7,231,142,89,0
6,25,35,75,14,53,9,33,42,46,155,183,-28,0
61,56,32,91,77,33,2,47,84,25,317,191,126,0
14,17,86,104,33,74,97,9,23,8,254,211,43,1
76,62,38,33,65,72,85,57,37,120,274,371,-97,1
62,70,112,114,34,21,45,41,19,33,392,159,233,1
25,33,56,11,66,17,97,86,75,4,191,279,-88,0
93,27,22,9,33,6,102,91,74,84,184,357,-173,1
25,44,26,47,14,48,33,22,57,94,156,254,-98,1
73,50,19,33,11,109,23,14,120,112,186,378,-192,1
42,26,33,110,43,8,112,9,60,74,254,263,-9,1
10,33,7,98,86,2,83,42,101,14,234,242,-8,0
73,33,97,102,11,31,60,61,2,7,316,161,155,1
1,129,65,42,33,64,81,103,114,38,270,400,-130,0
26,20,35,106,121,33,91,56,107,67,308,354,-46,0
56,28,90,93,84,8,33,16,14,82,351,153,198,1
52,79,57,95,33,88,91,14,50,93,316,336,-20,0
9,106,14,31,20,60,6,33,30,17,180,146,34,0
25,4,57,111,35,47,26,33,68,93,232,267,-35,1
33,114,79,14,28,9,34,42,90,78,268,253,15,0
119,106,19,67,90,101,33,121,60,72,401,387,14,1
41,37,98,74,33,89,87,69,51,102,283,398,-115,1
72,30,39,33,51,6,21,35,74,121,225,257,-32,1
27,4,46,14,33,35,72,20,26,7,124,160,-36,1
54,87,33,43,14,90,108,21,9,56,231,284,-53,0
37,6,87,86,3,80,38,12,40,33,219,203,16,0
74,25,104,41,14,33,50,73,81,86,258,323,-65,0
93,33,34,101,55,19,17,7,14,51,316,108,208,1
76,108,33,6,66,104,68,72,79,21,289,344,-55,1
37,8,74,33,57,14,56,100,90,93,209,353,-144,0
71,106,21,98,37,33,17,62,14,44,333,170,163,0
69,119,74,41,33,17,16,86,14,56,336,189,147,1
87,33,43,44,5,20,22,68,83,56,212,249,-37,1
129,33,14,72,45,27,93,119,47,7,293,293,0,1
14,85,17,7,60,33,44,23,9,50,183,159,24,1
73,60,8,53,16,33,105,114,120,65,210,437,-227,1
99,26,33,81,46,30,22,72,86,104,285,314,-29,0
2,56,54,87,31,33,34,16,8,26,230,117,113,1
33,41,88,76,75,81,22,32,112,23,313,270,43,0
50,25,33,41,59,7,86,31,8,104,208,236,-28,1
101,33,35,86,50,102,26,4,25,12,305,169,136,0
85,43,71,129,26,33,2,66,88,54,354,243,111,0
33,47,37,60,7,56,14,97,106,86,184,359,-175,0
26,74,41,33,6,11,38,9,53,34,180,145,35,1
23,101,106,22,9,42,64,56,129,33,261,324,-63,1
75,64,62,44,14,67,114,25,26,33,259,265,-6,0
9,99,33,106,89,19,110,2,72,119,336,322,14,1
33,19,23,1,90,6,21,69,26,14,166,136,30,1
89,33,52,11,90,60,57,85,86,46,275,334,-59,1
99,87,33,50,108,3,64,114,95,89,377,365,12,1
23,14,41,93,5,110,12,87,9,33,176,251,-75,1
104,33,101,73,27,66,93,74,84,9,338,326,12,1
54,107,82,28,37,85,14,33,48,32,308,212,96,0
63,74,26,25,6,5,32,52,10,33,194,132,62,0
101,33,84,6,74,1,46,39,102,26,298,214,84,0
21,83,93,23,75,8,33,120,99,76,295,336,-41,0
109,38,112,32,33,83,108,27,61,51,324,330,-6,0
79,14,16,48,32,72,112,21,33,98,189,336,-147,1
33,47,59,42,19,36,113,119,106,32,200,406,-206,1
83,42,23,21,45,9,26,60,104,33,214,232,-18,1
90,86,6,101,32,41,84,39,74,33,315,271,44,1
74,110,19,90,42,8,9,86,106,33,335,242,93,1
111,63,93,22,84,6,47,33,49,50,373,185,188,1
6,14,34,9,84,86,101,102,114,33,147,436,-289,1
40,28,44,129,104,74,14,33,79,50,345,250,95,1
97,14,113,30,41,90,71,42,9,33,295,245,50,1
33,88,53,8,35,112,57,70,106,62,217,407,-190,1
23,45,105,53,93,33,102,76,52,7,319,270,49,0
101,2,103,19,33,51,99,27,75,1,258,253,5,0
71,21,22,8,33,49,42,66,83,62,155,302,-147,0
33,58,109,114,71,17,75,102,43,45,385,282,103,0
56,67,62,31,84,42,79,33,14,100,300,268,32,1
121,6,37,83,76,33,81,120,64,35,323,333,-10,1
103,83,104,33,67,57,69,53,86,14,390,279,111,1
60,5,6,110,56,95,86,62,33,113,237,389,-152,0
32,35,33,6,65,17,90,75,20,41,171,243,-72,0
22,60,41,33,113,44,108,87,89,86,269,414,-145,0
33,89,101,39,68,22,79,92,102,6,330,301,29,1
33,17,16,62,20,86,54,25,90,99,148,354,-206,0
86,10,93,50,33,9,104,7,74,1,272,195,77,1
69,96,14,93,88,26,114,33,68,71,360,312,48,0
72,22,105,33,2,76,70,10,14,53,234,223,11,1
11,33,72,48,14,100,9,30,36,104,178,279,-101,1
83,25,74,48,14,86,33,110,58,41,244,328,-84,1
42,31,13,4,87,33,61,86,93,102,177,375,-198,1
14,9,62,23,67,33,93,25,5,21,175,177,-2,1
87,73,56,70,22,104,61,101,33,114,308,413,-105,0
26,14,106,7,86,50,10,27,44,33,239,164,75,0
90,33,70,8,25,73,60,121,7,53,226,314,-88,1
20,48,110,14,42,33,61,72,121,104,234,391,-157,1
49,60,56,50,79,59,114,2,26,33,294,234,60,1
6,102,108,33,39,71,7,93,64,13,288,248,40,1
5,95,33,44,17,28,47,60,87,111,194,333,-139,1
93,120,86,13,36,110,33,39,41,71,348,294,54,0
99,35,33,77,52,84,48,17,6,37,296,192,104,0
62,104,86,114,74,81,33,75,14,98,440,301,139,0
129,34,8,119,100,33,13,121,101,109,390,377,13,1
104,33,20,25,47,120,114,48,28,111,229,421,-192,1
30,38,46,81,97,5,73,6,75,33,292,192,100,1
8,17,68,25,21,101,1,33,23,5,139,163,-24,0
33,30,42,71,34,14,53,106,68,94,210,335,-125,1
74,33,72,46,50,105,96,54,87,22,275,364,-89,0
59,110,89,112,4,8,82,102,96,33,374,321,53,0
19,105,1,33,59,81,49,12,76,69,217,287,-70,1
33,17,94,32,74,53,78,28,19,54,250,232,18,0
34,8,74,120,31,26,33,56,68,93,267,276,-9,0
26,74,44,28,4,55,35,56,33,19,176,198,-22,1
102,66,6,33,74,96,84,5,9,75,281,269,12,1
42,114,33,105,83,26,54,78,22,53,377,233,144,1
104,11,35,105,39,33,41,14,44,5,294,137,157,1
91,93,33,14,35,34,32,101,104,67,266,338,-72,0
69,33,20,45,1,4,120,21,101,26,168,272,-104,0
44,13,104,66,52,30,98,34,33,86,279,281,-2,0
64,94,84,9,33,66,31,42,56,30,284,225,59,1
97,16,22,74,8,14,33,83,1,19,217,150,67,1
100,101,22,41,110,34,42,33,32,14,374,155,219,0
3,22,23,9,63,14,113,1,102,33,120,263,-143,1
13,26,42,104,85,95,88,2,14,33,270,232,38,1
27,104,110,102,41,56,88,89,33,62,384,328,56,1
3,23,22,93,74,33,86,7,106,76,215,308,-93,1
84,54,11,33,9,105,41,17,30,120,191,313,-122,1
33,90,104,4,8,14,9,75,68,106,239,272,-33,1
90,23,72,104,14,21,12,33,74,81,303,221,82,1
41,50,59,105,42,33,14,13,81,45,297,186,111,0
88,83,105,7,2,33,5,74,64,81,285,257,28,0
60,67,23,75,13,41,39,32,33,101,238,246,-8,1
19,98,33,100,13,96,60,119,85,57,263,417,-154,0
85,121,86,64,41,74,72,33,13,20,397,212,185,0
33,14,56,78,73,4,84,41,30,108,254,267,-13,0
42,64,101,40,53,108,111,16,63,33,300,331,-31,1
7,47,64,4,9,33,93,107,19,82,131,334,-203,1
86,10,7,31,41,114,75,33,64,26,175,312,-137,0
41,86,22,104,71,5,72,33,101,45,324,256,68,1
57,83,129,73,33,12,82,79,104,50,375,327,48,0
70,32,72,83,46,87,60,74,73,33,303,327,-24,1
14,10,7,32,26,63,33,74,90,9,89,269,-180,1
31,41,105,74,33,85,101,42,9,2,284,239,45,1
48,14,6,75,84,33,120,39,50,41,227,283,-56,0
51,37,1,83,22,75,100,120,33,32,194,360,-166,1
7,61,105,41,23,14,1,33,60,9,237,117,120,0
104,72,6,7,19,33,93,105,106,25,208,362,-154,1
25,67,102,26,90,35,51,33,7,72,310,198,112,0
44,53,119,89,2,46,38,16,23,33,307,156,151,1
9,44,69,74,27,64,55,41,33,34,223,227,-4,1
81,7,34,33,26,76,48,102,93,121,181,440,-259,0
62,104,9,73,101,93,64,14,33,22,349,226,123,1
75,104,5,89,46,10,2,7,74,33,319,126,193,1
105,50,33,46,7,88,84,41,74,71,241,358,-117,0
86,12,33,101,25,63,102,19,34,44,257,262,-5,1
32,60,22,33,12,120,6,83,9,88,159,306,-147,1
79,83,51,104,105,45,33,111,26,25,422,240,182,1
111,65,114,44,64,67,19,33,129,57,398,305,93,0
48,52,10,87,19,44,86,33,73,74,216,310,-94,0
33,11,54,2,14,53,50,86,106,104,114,399,-285,0
13,81,27,33,32,16,14,95,7,86,186,218,-32,1
31,12,110,86,2,33,44,120,37,14,241,248,-7,1
23,51,41,106,61,34,33,64,44,11,282,186,96,1
27,54,13,77,34,14,75,33,22,106,205,250,-45,1
33,119,75,78,44,79,88,98,63,5,349,333,16,1
35,37,78,33,85,97,38,114,60,86,268,395,-127,1
104,55,33,1,121,75,41,31,76,119,314,342,-28,1
64,25,98,44,49,101,36,33,67,86,280,323,-43,0
42,7,121,47,33,97,44,17,86,90,250,334,-84,1
90,84,19,69,41,33,64,14,42,120,303,273,30,0
85,50,17,25,6,26,33,44,72,86,183,261,-78,0
86,51,9,114,16,55,5,81,33,46,276,220,56,0
47,8,101,33,86,22,110,104,41,74,275,351,-76,1
70,26,86,104,17,50,33,62,99,74,303,318,-15,0
62,90,48,26,14,67,33,77,83,69,240,329,-89,1
26,86,2,56,33,54,50,75,107,106,203,392,-189,1
120,48,86,33,25,4,44,22,75,56,312,201,111,0
25,74,33,8,87,13,45,85,69,93,227,305,-78,0
6,90,25,33,9,74,110,72,53,50,163,359,-196,0
33,31,1,119,46,87,93,81,58,26,230,345,-115,1
8,76,86,52,14,120,33,59,106,20,236,338,-102,1
33,63,121,100,21,86,7,49,42,32,338,216,122,1
71,78,91,112,102,103,33,41,92,56,454,325,129,1
93,11,9,16,50,13,41,25,32,33,179,144,35,1
72,23,33,8,22,107,21,66,43,44,158,281,-123,1
90,74,7,120,72,41,33,86,82,5,363,247,116,0
121,9,33,43,114,14,86,54,90,96,320,340,-20,1
13,93,9,33,84,100,12,104,73,30,232,319,-87,0
35,49,44,38,33,101,29,19,6,39,199,194,5,1
33,67,26,71,23,25,93,129,113,86,220,446,-226,1
86,114,75,17,98,119,7,20,68,33,390,247,143,0
49,94,61,69,33,47,4,44,19,53,306,167,139,0
106,41,56,23,120,33,21,101,42,2,346,199,147,1
120,5,7,69,19,51,53,34,33,1,220,172,48,1
100,54,7,104,71,22,47,26,67,33,336,195,141,0
7,10,33,34,68,8,102,74,62,31,152,277,-125,1
94,102,23,106,97,114,14,16,33,63,422,240,182,0
44,33,13,9,6,112,36,7,75,119,105,349,-244,1
93,5,84,26,33,105,7,34,6,69,241,221,20,1
9,64,94,119,104,41,75,33,90,21,390,260,130,1
59,35,63,67,7,9,87,14,5,34,231,149,82,1
76,13,45,50,6,34,38,9,106,84,190,271,-81,1
26,44,68,67,60,16,4,3,59,34,265,116,149,1
66,23,93,31,9,34,108,26,8,121,222,297,-75,1
86,25,93,2,113,41,85,90,34,99,319,349,-30,1
17,34,99,21,90,106,55,42,100,101,261,404,-143,0
68,106,89,14,2,34,84,120,6,62,279,306,-27,1
86,105,110,74,93,40,53,34,9,14,468,150,318,0
