22,72,50,41,99,96,51,61,114,68,1
25,52,20,53,38,101,104,14,86,41,1
8,86,7,76,90,48,9,120,34,41,0
18,90,102,22,14,30,23,41,83,77,0
41,86,16,59,5,22,114,28,87,64,1
7,11,31,72,41,32,19,21,69,68,1
66,22,7,106,41,76,9,14,42,114,1
25,98,111,23,41,9,74,21,32,81,0
41,86,60,74,14,114,98,84,76,22,1
41,25,26,64,108,90,10,7,19,74,1
74,7,20,5,129,9,41,30,21,14,1
74,104,41,37,82,17,79,72,60,9,1
41,44,14,49,22,63,42,121,21,36,0
7,22,41,74,26,97,129,90,23,44,1
25,66,5,72,60,105,47,41,83,74,1
86,23,5,46,8,106,98,41,14,27,1
104,7,26,41,13,30,48,1,9,101,1
54,30,84,34,10,41,68,22,7,14,0
14,41,63,34,83,86,8,60,90,22,1
42,7,25,52,32,41,90,9,6,2,1
51,106,7,34,98,90,104,41,28,119,1
23,7,121,10,31,2,9,41,84,25,1
14,44,64,16,70,86,37,41,104,73,1
90,41,25,64,16,49,66,62,101,8,1
2,8,66,74,68,41,84,14,34,90,1
42,7,34,44,50,26,41,60,74,5,0
15,111,41,47,90,86,65,99,101,25,1
102,84,38,54,90,26,41,17,45,101,1
104,21,101,41,27,7,75,34,10,26,0
16,46,25,102,41,1,27,59,7,14,1
106,121,64,7,41,9,59,67,14,105,0
68,14,15,4,23,41,86,19,27,21,1
74,41,14,40,71,53,93,23,22,16,1
104,3,93,36,9,2,74,41,27,62,1
120,5,14,41,74,88,42,16,90,36,1
74,41,13,86,14,102,93,54,71,68,0
14,34,1,101,7,23,90,50,22,41,1
101,17,41,22,76,67,62,5,106,98,1
99,41,20,22,37,42,27,47,86,93,1
1,84,86,35,60,59,66,22,68,41,1
81,106,71,21,90,4,41,68,86,120,1
114,37,19,87,41,85,74,102,93,22,0
41,100,7,90,74,102,76,10,45,99,0
68,72,46,25,13,105,104,90,11,41,1
41,14,85,36,9,75,31,60,54,52,1
19,41,102,104,9,110,81,26,10,7,0
67,90,63,45,51,4,5,75,41,34,1
25,41,110,29,22,56,19,87,81,14,0
10,7,26,21,76,41,84,13,60,74,0
9,106,62,25,41,28,34,74,102,8,0
83,60,22,44,30,41,47,25,14,26,0
82,3,9,97,93,74,16,41,62,119,0
71,119,21,41,106,22,23,74,50,93,1
46,62,21,66,114,6,104,41,32,73,1
93,26,9,84,106,13,41,31,28,121,0
86,12,64,52,104,101,41,7,21,98,1
85,101,41,34,2,74,90,25,23,42,1
3,102,114,46,23,59,62,41,2,37,1
119,12,60,41,121,25,62,36,10,43,1
54,32,45,60,90,50,41,108,87,17,1
111,41,51,113,9,31,50,12,106,11,0
17,79,49,14,41,114,8,119,22,97,1
119,41,86,19,47,30,101,59,72,96,1
74,41,96,84,14,67,104,9,34,26,0
17,84,56,42,16,43,41,60,19,26,1
41,5,74,83,102,28,76,14,12,64,1
2,70,86,82,37,41,14,84,47,29,0
62,74,108,41,90,5,88,4,32,92,0
21,37,22,41,120,90,25,110,9,60,1
86,104,14,59,41,10,120,87,23,7,1
41,84,72,86,34,90,74,110,95,14,0
33,71,86,17,2,101,90,41,74,16,0
51,104,41,97,75,14,98,114,7,68,1
106,64,28,48,114,41,104,14,19,90,0
57,110,41,39,64,6,50,25,14,45,1
14,41,46,16,110,121,2,25,74,93,0
120,55,90,41,74,76,121,71,72,96,1
101,114,63,41,102,7,90,10,11,75,1
41,102,36,46,26,14,22,6,76,79,1
7,27,101,74,93,71,29,114,90,41,1
41,110,9,23,114,10,5,17,22,102,1
25,31,101,104,1,14,111,22,21,41,1
105,86,74,41,100,31,106,114,16,14,0
25,42,90,2,87,17,110,96,41,68,1
25,60,2,14,22,17,104,64,41,86,1
121,14,50,99,41,52,63,6,46,84,0
72,16,13,90,33,74,120,111,41,23,0
30,104,25,41,28,100,20,67,14,38,1
16,86,7,41,104,37,35,21,88,101,0
101,16,14,41,46,59,25,60,64,89,0
110,84,41,25,101,86,56,48,120,68,1
121,62,41,68,106,72,108,31,67,87,0
11,101,23,27,95,22,66,120,41,5,0
41,32,25,106,104,19,66,63,42,26,0
74,14,9,120,41,10,60,7,50,47,0
84,9,121,41,62,79,105,67,21,74,0
10,1,26,105,32,41,74,23,62,7,1
41,25,101,21,23,90,65,76,97,44,1
90,102,23,22,41,32,68,71,1,104,1
15,41,88,101,52,7,47,66,114,17,0
23,74,101,41,5,111,57,76,25,93,0
74,101,19,22,41,14,54,45,84,9,0
90,46,100,58,6,32,22,41,74,84,0
7,25,110,75,54,41,14,23,22,102,0
90,65,76,41,104,93,74,14,42,30,0
68,4,21,34,87,26,41,17,86,63,0
27,32,9,35,73,11,60,81,83,41,1
78,68,19,21,6,9,41,5,108,113,0
47,14,87,72,37,41,86,75,98,52,1
101,41,23,5,9,14,7,36,42,98,1
5,78,32,41,26,12,110,27,22,104,1
32,55,37,87,76,51,7,27,34,41,0
8,104,74,87,84,101,23,41,90,52,1
105,6,46,25,41,21,23,9,44,69,0
41,90,60,9,27,21,5,108,48,4,0
76,75,51,41,2,86,99,7,22,60,1
44,23,52,99,86,74,41,22,90,7,0
54,35,60,90,68,50,41,105,29,74,1
84,105,82,64,14,90,41,36,101,34,0
110,41,9,17,120,23,56,62,99,64,1
46,25,30,41,78,31,17,8,62,13,1
41,80,34,84,108,2,21,62,26,93,0
102,111,11,41,48,109,10,7,60,25,1
60,74,41,120,50,7,34,71,42,87,1
28,62,51,41,5,106,4,119,2,25,1
129,23,25,87,10,41,2,106,84,121,1
32,76,84,13,41,72,14,62,112,35,1
45,14,86,54,20,108,22,41,74,37,0
10,5,12,77,7,41,34,14,26,90,0
2,87,44,21,9,17,64,30,99,41,1
22,41,9,99,87,34,25,8,60,64,1
36,19,15,8,26,79,46,101,17,41,1
83,85,94,41,108,2,9,42,32,73,0
23,41,17,101,22,16,32,31,11,25,1
28,51,54,34,58,16,21,74,121,41,0
90,72,41,14,74,82,31,4,96,121,0
106,3,51,7,41,9,26,60,8,93,1
59,41,81,25,19,34,56,95,57,110,0
62,56,41,86,74,61,7,4,42,26,1
37,44,53,74,70,41,22,104,86,112,0
34,41,9,90,28,100,2,22,50,4,0
31,74,41,121,108,9,77,50,78,54,0
76,93,120,9,27,51,45,83,71,41,0
90,42,36,107,7,79,54,26,14,41,1
93,2,83,14,74,16,64,41,47,52,0
62,37,34,26,41,7,22,74,67,9,0
42,34,14,26,41,93,21,105,25,106,1
55,11,41,87,14,42,37,8,101,9,0
17,101,108,41,86,106,70,68,44,3,1
32,27,8,34,14,30,2,31,41,6,1
27,17,111,60,71,104,75,113,51,41,1
74,16,79,62,60,110,77,90,106,41,0
8,7,37,14,26,27,41,22,108,35,0
119,36,104,25,114,68,14,20,121,41,1
55,25,106,37,41,65,14,74,86,81,0
41,59,86,72,52,23,100,114,7,45,1
5,106,54,25,14,90,9,62,41,23,0
86,76,41,9,104,34,62,99,27,54,0
21,105,46,70,30,28,86,72,54,41,1
72,23,52,31,86,3,101,60,46,41,0
5,99,1,14,9,25,120,41,51,31,0
16,37,10,22,7,74,76,87,41,97,0
101,14,26,41,20,5,2,51,15,46,0
16,22,53,87,41,104,119,25,106,26,1
48,84,74,14,4,34,9,27,41,16,0
9,79,90,41,108,7,83,10,48,106,0
27,121,74,2,41,86,54,14,104,26,1
14,121,59,97,44,76,5,41,63,7,1
37,31,85,6,45,41,91,112,56,101,0
41,101,22,86,29,74,9,93,104,119,1
46,6,25,19,41,14,26,15,32,74,0
93,31,4,98,86,41,120,5,7,14,1
38,41,84,9,76,81,5,78,22,25,0
8,65,104,106,9,68,28,74,41,75,1
41,74,110,2,17,54,90,51,82,9,1
31,35,69,87,18,30,41,25,9,66,1
41,104,129,31,22,16,79,86,8,17,1
75,76,58,25,89,21,81,45,41,85,1
25,22,14,41,26,104,54,7,86,9,1
16,111,41,32,74,105,90,59,6,104,1
101,41,49,68,46,19,105,93,32,14,0
10,72,7,84,57,41,76,9,3,102,1
93,32,68,9,97,114,5,41,104,14,1
98,53,74,71,93,2,36,26,41,97,0
29,41,74,86,101,112,7,69,21,44,1
22,47,9,48,41,81,34,105,84,23,1
28,25,83,41,74,73,99,93,62,26,1
78,76,90,58,41,72,2,86,70,104,1
81,22,41,68,52,106,31,9,54,36,1
119,41,11,26,23,104,56,86,14,8,0
14,23,9,41,31,2,76,21,42,37,1
73,105,14,110,6,104,10,7,33,41,1
99,88,41,90,58,47,50,44,22,104,1
41,74,14,86,104,64,105,97,114,21,0
26,41,90,60,7,42,64,36,8,102,1
48,68,101,25,2,102,9,45,111,41,1
22,87,74,2,93,41,102,23,9,3,1
21,11,41,29,7,8,90,60,62,17,1
2,26,41,74,14,120,13,9,86,72,0
84,66,41,60,25,18,86,34,14,16,1
76,20,105,41,9,25,14,73,31,113,1
119,14,74,41,5,93,13,27,16,21,1
7,86,70,29,45,91,84,14,17,41,0
7,11,84,26,41,74,36,14,95,53,0
68,5,64,94,41,90,56,51,14,59,1
55,90,70,76,105,84,71,41,60,14,0
34,41,62,26,25,87,29,32,46,104,0
27,16,76,74,60,41,84,14,21,11,1
19,88,44,98,27,41,32,21,60,9,0
16,119,76,90,41,78,68,106,52,71,1
76,90,41,51,52,101,74,23,102,89,1
87,90,120,41,101,60,83,97,4,17,0
99,22,23,93,26,25,19,106,7,41,0
12,62,7,2,30,28,21,27,41,60,0
14,22,6,86,56,90,11,41,26,99,1
109,14,23,53,1,41,62,25,99,61,0
46,25,6,16,84,14,41,10,111,101,1
104,25,102,5,114,27,90,41,74,84,1
74,41,60,90,48,5,25,120,49,30,1
74,114,26,104,14,41,21,34,129,84,0
25,19,21,23,6,41,10,14,22,87,1
84,85,104,82,7,62,41,72,93,90,1
86,53,102,41,44,1,26,7,10,14,0
83,90,5,87,97,47,27,96,94,41,1
41,119,23,64,16,55,27,98,25,42,0
114,41,16,66,27,63,21,106,25,62,1
23,75,47,31,93,9,86,84,41,49,0
31,42,14,52,34,121,86,41,22,8,1
74,90,69,42,86,14,21,41,62,101,1
25,21,41,60,30,26,52,76,2,54,0
41,26,9,6,106,57,25,71,31,8,1
7,41,27,2,25,26,106,104,62,60,0
90,41,85,60,74,44,97,78,46,91,0
119,41,14,62,21,7,109,34,101,9,0
41,7,47,2,25,101,31,76,98,114,1
114,60,74,93,110,85,92,58,101,41,1
9,41,97,102,74,93,30,60,120,101,1
41,50,113,62,114,42,2,26,74,100,0
66,19,76,86,54,29,110,41,87,47,0
41,87,51,114,25,12,90,56,23,96,0
114,26,48,16,71,90,7,23,52,41,1
64,14,93,61,5,21,90,9,41,74,1
22,21,41,98,17,73,14,45,8,52,1
14,5,31,93,25,84,22,60,41,101,0
23,25,96,41,68,113,6,90,9,19,0
53,114,110,41,26,104,93,25,36,74,1
19,41,85,94,87,96,25,44,72,31,1
5,46,51,18,2,101,41,104,59,52,1
21,31,7,1,10,41,53,99,14,34,1
90,2,9,8,76,85,74,25,14,41,1
104,45,101,41,90,52,23,27,82,54,1
90,41,120,21,74,5,13,32,112,60,1
87,5,6,59,46,41,64,14,53,75,1
45,120,2,8,14,106,97,105,61,41,0
63,14,27,74,21,41,101,23,120,5,0
82,54,26,48,11,27,41,32,7,74,1
74,9,108,6,92,41,56,71,32,68,1
60,53,34,84,41,10,90,23,83,75,1
13,93,120,110,60,64,98,41,100,74,1
99,105,61,8,5,102,11,86,30,41,1
14,90,4,54,25,23,7,41,10,86,1
41,52,84,74,57,5,16,14,44,25,1
7,75,120,73,25,17,90,27,41,2,0
54,97,31,102,110,3,98,21,41,25,0
102,22,101,68,73,23,57,41,64,119,1
22,28,32,76,113,41,104,23,101,71,0
74,86,54,81,87,25,29,41,30,22,0
26,1,82,105,104,41,2,106,87,14,1
101,50,41,60,74,22,89,112,114,71,0
62,41,101,86,84,67,99,5,9,14,1
83,41,13,97,101,32,8,2,30,43,1
22,104,93,21,14,19,105,41,113,2,1
93,22,106,120,64,45,90,51,102,41,1
25,99,27,47,41,31,104,114,56,102,0
73,46,21,26,120,90,41,74,105,14,1
14,6,46,64,15,74,110,100,41,106,1
17,9,22,27,81,13,14,41,25,84,1
62,41,81,87,22,5,61,44,14,9,0
75,22,106,93,13,46,102,9,64,41,1
62,8,86,74,88,64,41,102,25,11,0
25,90,60,98,54,30,23,83,41,16,1
60,42,101,22,14,119,102,41,23,48,0
14,43,16,8,50,30,41,62,93,74,1
22,41,90,23,76,28,14,75,44,106,0
60,52,31,41,22,14,16,42,7,27,1
16,7,13,64,10,14,5,17,41,62,1
59,77,102,84,73,60,66,74,41,121,1
14,120,72,20,34,53,30,52,16,41,1
65,25,26,41,28,31,121,74,16,54,1
97,23,44,90,27,41,56,9,76,79,1
42,5,82,13,60,90,76,16,41,85,0
41,7,100,88,90,56,26,99,82,79,1
106,84,76,107,65,81,41,90,13,14,0
93,129,64,9,32,102,53,41,30,74,0
52,14,76,67,64,51,47,41,31,104,0
25,114,120,41,30,14,63,91,47,22,1
41,75,26,74,23,14,106,93,87,9,0
104,86,85,41,76,45,70,10,7,14,0
11,41,16,97,25,106,74,14,26,72,1
20,6,47,48,41,2,71,98,62,56,1
90,41,62,99,46,112,47,54,14,78,0
86,48,14,44,50,23,41,101,74,68,1
59,111,25,46,60,90,68,101,104,41,0
13,9,110,28,54,41,108,26,86,19,1
44,27,74,99,22,14,101,26,23,41,1
10,7,75,99,107,25,74,18,41,45,0
7,41,89,105,25,91,75,26,48,80,0
41,19,4,90,87,59,44,23,9,66,0
65,66,22,82,104,41,60,9,84,74,1
87,22,76,6,62,47,41,26,74,7,1
87,74,110,9,41,113,23,14,56,31,0
78,25,21,41,3,104,54,45,64,17,0
23,86,41,64,14,17,25,54,100,19,1
80,100,54,47,41,46,14,45,75,49,0
27,70,74,85,75,84,23,101,41,98,0
41,53,19,85,17,25,74,77,28,64,1
80,50,105,42,7,8,22,25,83,46,1
21,62,104,64,42,2,19,89,31,74,0
30,42,46,105,21,102,89,26,34,71,0
19,98,74,105,93,2,14,42,21,23,1
53,73,3,92,93,31,86,85,59,42,1
102,2,8,23,25,101,120,60,74,42,1
60,11,87,6,9,47,110,76,86,42,1
88,90,84,35,42,36,14,120,31,52,1
129,22,64,42,112,27,79,19,56,52,1
84,45,86,8,104,114,25,14,26,42,1
74,88,93,14,9,41,84,42,101,85,0
62,90,28,42,106,7,48,114,83,9,1
42,9,7,11,98,36,26,71,106,72,1
98,23,27,76,71,84,42,104,88,60,1
14,52,109,102,120,38,18,59,37,42,1
3,9,60,42,34,76,119,48,102,86,0
35,110,42,102,20,86,53,87,25,74,1
8,31,99,74,9,14,42,7,17,87,0
112,57,72,9,42,106,121,37,4,36,0
88,23,85,36,15,101,35,42,104,82,0
109,14,51,87,74,35,22,42,52,90,1
27,105,106,73,46,35,12,81,42,99,1
11,7,9,87,42,97,44,74,68,64,0
36,26,87,42,44,59,110,105,6,86,1
108,21,86,95,87,38,59,4,42,25,0
8,26,75,102,76,9,42,34,99,101,0
42,46,86,28,64,106,9,112,1,16,0
2,25,67,14,86,16,76,110,3,42,0
83,69,62,42,90,84,85,8,14,97,1
60,9,17,20,93,6,42,35,120,86,1
52,120,90,42,76,13,60,103,44,9,0
102,8,87,113,112,120,92,42,20,75,1
121,25,98,90,72,112,60,105,46,42,0
60,68,93,83,106,30,42,51,25,21,0
76,42,96,31,60,25,56,26,53,104,1
19,66,81,42,102,43,31,11,34,112,0
14,101,68,51,42,9,76,70,56,112,1
42,20,19,64,14,62,100,22,10,7,1
32,54,13,27,9,79,42,25,74,129,1
25,23,9,42,7,22,89,104,106,110,1
93,42,65,108,5,76,107,43,72,105,1
86,74,90,12,42,88,14,44,9,11,1
110,9,14,102,8,74,42,5,84,104,1
64,17,110,70,36,68,42,22,69,60,0
63,1,100,30,44,2,110,64,61,42,1
84,1,31,88,74,102,59,101,129,42,1
90,120,93,86,22,121,4,42,26,20,1
111,71,42,114,76,14,20,55,48,19,0
102,42,25,11,50,83,14,8,35,86,0
60,75,121,42,4,93,34,64,98,101,1
86,63,14,106,42,110,31,22,7,8,0
23,54,46,9,31,25,14,50,5,42,1
52,30,6,2,121,120,46,42,9,68,0
14,50,16,12,46,102,26,42,9,34,1
62,91,48,69,17,9,90,42,93,22,0
42,129,45,119,9,121,98,27,16,70,0
25,54,5,98,9,36,14,86,42,16,1
73,5,76,60,9,42,84,11,100,23,0
97,90,44,21,19,87,83,42,46,14,0
52,105,1,25,69,42,14,19,101,102,1
74,96,45,121,42,17,34,84,14,93,1
4,111,35,26,31,10,42,18,53,74,1
9,14,28,98,46,90,114,62,42,100,0
73,7,98,67,42,99,94,55,108,20,0
42,76,71,102,121,52,90,14,1,82,0
14,20,75,101,81,86,32,21,42,111,1
22,7,42,30,84,64,110,67,98,14,1
7,74,42,75,82,13,17,26,93,99,1
42,6,13,90,22,23,44,52,16,27,1
114,42,14,68,51,120,93,45,26,4,1
72,21,14,34,114,74,42,46,54,68,1
104,7,3,11,42,100,86,62,14,28,1
45,16,8,121,104,42,2,10,26,7,0
26,2,42,96,85,5,22,93,119,104,1
72,36,42,52,9,1,106,59,23,121,1
75,26,1,42,22,109,17,100,6,8,1
81,16,52,25,47,75,22,102,51,42,0
22,114,7,75,42,86,17,32,14,48,1
20,71,106,21,42,72,26,29,90,60,0
30,108,102,42,25,52,112,7,76,77,0
9,120,25,42,85,4,87,91,74,2,1
34,42,22,62,104,9,97,44,13,50,1
42,101,104,68,22,4,105,21,9,19,1
50,42,90,99,23,94,74,5,22,102,1
76,42,112,90,120,73,23,64,44,97,0
13,26,17,93,23,22,14,57,42,106,0
42,28,101,25,5,46,14,26,4,84,0
9,16,1,3,49,42,14,21,121,37,1
88,21,42,13,90,6,81,108,76,56,0
120,22,13,42,104,17,105,7,10,5,0
83,68,2,42,17,22,90,81,46,69,0
72,111,36,74,7,37,90,42,98,34,1
7,10,14,64,74,120,86,23,42,20,0
93,21,7,108,90,106,14,26,13,42,0
14,25,6,108,56,88,37,7,42,15,1
18,30,94,71,16,112,84,104,26,42,1
53,14,42,2,8,36,1,59,104,76,0
34,63,42,71,68,14,21,23,54,110,0
42,98,9,19,11,109,104,21,14,7,1
113,14,62,42,112,48,83,16,76,105,1
16,26,54,90,45,60,74,27,76,42,1
86,102,101,50,42,15,96,47,20,9,0
25,14,42,90,59,54,79,9,82,7,0
17,60,54,50,101,64,49,99,86,42,1
25,7,74,100,42,14,22,93,26,60,0
62,48,42,8,6,63,28,74,26,44,0
21,14,121,4,17,5,77,58,65,42,0
7,106,30,15,62,52,42,13,53,119,0
14,11,54,75,42,90,76,48,21,120,0
90,19,28,42,74,106,26,120,87,1,0
87,72,25,101,42,56,104,67,33,27,0
82,87,93,121,112,5,59,86,42,9,0
34,79,68,2,1,42,7,17,75,5,1
74,1,104,14,112,21,8,9,42,62,0
104,9,20,12,72,66,42,59,100,60,1
104,105,13,102,42,22,14,12,70,19,0
91,121,59,102,93,26,5,14,42,21,1
81,108,26,105,74,21,42,102,25,45,1
42,5,76,110,64,8,101,25,109,2,0
81,16,19,52,69,5,42,7,27,60,0
98,26,56,25,107,14,76,99,42,5,0
17,89,104,101,87,16,9,42,90,47,1
76,26,42,13,85,19,93,23,7,31,0
42,101,7,84,19,8,27,14,98,4,1
106,9,7,5,42,105,104,67,21,87,1
41,101,84,63,58,9,13,83,42,46,1
60,48,7,90,76,77,42,27,47,21,1
104,42,32,90,64,41,119,29,26,74,1
71,104,106,26,114,76,86,16,48,42,0
90,25,114,106,69,42,74,64,14,16,0
11,9,42,14,3,74,99,95,6,20,0
89,42,65,17,2,108,58,84,57,43,1
67,60,25,84,76,10,42,7,102,68,1
42,120,9,13,22,46,8,105,5,104,1
16,83,46,25,42,14,105,99,41,86,1
42,56,104,83,10,44,22,57,14,74,0
129,113,67,26,121,9,21,42,22,11,0
60,22,42,62,79,14,41,104,90,86,1
42,58,25,19,50,22,21,41,47,14,0
109,74,7,42,108,106,81,60,101,86,0
28,79,110,82,42,11,9,102,6,104,1
21,60,64,101,86,42,26,9,16,47,0
19,41,16,25,64,69,74,42,88,5,0
85,63,16,14,94,20,102,42,93,120,1
23,26,74,42,19,14,8,106,68,99,0
86,74,42,14,11,23,93,84,53,26,0
93,16,11,26,121,119,25,14,90,42,0
86,27,74,108,42,114,5,76,19,16,1
42,17,5,14,9,105,92,21,73,25,0
7,60,9,120,48,42,68,106,102,91,0
50,98,84,7,10,129,42,2,90,20,1
92,82,51,86,41,66,106,42,52,14,0
62,46,87,42,90,100,47,7,66,8,1
9,75,44,74,84,46,72,86,41,42,0
46,41,79,51,9,42,106,110,107,121,1
76,90,42,119,120,14,87,72,101,74,1
90,42,9,120,74,68,86,80,52,77,0
70,104,64,102,74,73,114,58,42,105,1
4,129,45,11,100,76,43,48,42,52,1
54,74,2,87,14,120,42,9,76,111,1
42,68,104,74,90,84,9,14,76,93,0
104,72,76,62,121,9,42,60,13,90,0
100,72,101,42,103,8,81,60,74,90,0
5,93,7,92,105,49,42,47,14,86,1
86,81,106,42,75,59,90,93,62,101,1
110,88,95,37,99,79,94,43,60,2,1
93,36,99,43,84,12,14,2,52,90,0
44,22,14,64,57,43,68,87,7,6,0
27,6,53,101,84,114,43,20,78,50,1
18,23,69,110,52,3,8,70,82,43,0
47,63,43,1,74,86,56,22,93,53,1
32,72,101,44,53,46,43,97,50,55,1
31,107,104,43,21,36,81,103,47,17,1
50,14,43,17,65,62,87,39,13,93,0
38,63,26,30,78,62,49,19,94,43,0
114,107,74,29,7,32,11,43,22,50,0
11,50,9,114,129,36,7,30,43,6,1
3,72,95,44,43,33,98,89,20,15,0
112,67,21,51,82,75,43,114,99,36,0
101,95,78,43,33,111,8,87,19,70,1
92,22,43,60,88,63,111,44,110,129,0
43,51,6,20,47,99,104,14,73,119,1
85,93,67,13,20,31,43,97,108,7,1
113,112,19,3,129,43,71,56,22,27,0
120,9,43,8,31,110,72,14,104,86,1
49,16,25,43,90,101,8,13,76,97,1
110,8,91,68,104,101,54,80,16,43,1
6,102,43,14,121,80,48,84,9,99,0
76,121,43,119,41,7,26,14,21,75,1
102,81,112,43,90,56,26,106,16,60,0
74,129,43,8,107,121,47,5,93,102,0
43,45,97,95,96,62,80,59,53,14,0
59,86,51,12,87,43,9,6,72,105,0
9,60,43,79,54,70,56,5,14,96,0
90,52,100,56,114,43,68,9,101,72,0
76,109,107,91,32,43,111,42,14,27,1
91,41,2,79,43,76,32,25,50,6,0
14,25,73,84,23,43,10,22,7,42,0
41,84,79,75,21,6,9,63,43,50,1
86,78,59,83,30,43,34,93,15,97,1
32,84,70,65,74,114,98,9,26,43,1
63,50,33,62,43,91,119,3,32,44,0
74,13,46,14,93,60,5,41,43,27,0
68,10,43,7,74,60,100,26,85,25,1
17,9,52,36,47,71,23,46,81,43,0
83,76,86,43,98,9,90,74,93,60,0
98,112,74,86,93,43,5,89,96,9,1
75,47,7,111,14,60,25,43,99,121,1
43,25,87,108,93,99,6,65,90,101,1
101,66,43,114,104,25,42,22,7,100,1
92,77,82,120,64,70,114,93,42,43,1
54,43,65,5,74,108,121,44,61,14,1
120,52,95,108,100,93,43,104,42,92,0
107,77,64,6,46,43,14,99,90,106,0
52,27,101,93,104,54,14,58,43,86,0
74,2,114,22,21,1,7,60,43,14,1
60,5,86,43,8,44,46,85,22,14,0
1,26,13,103,75,64,9,8,43,50,0
5,25,93,65,43,26,85,42,34,14,0
9,14,31,73,4,112,53,43,114,54,0
62,90,77,25,120,101,41,43,31,7,1
103,56,76,5,43,42,73,77,59,12,0
5,43,14,72,39,64,114,90,60,25,1
53,84,51,43,90,64,98,83,39,89,1
8,53,58,43,2,56,41,110,52,27,1
86,6,93,43,44,110,30,41,74,101,0
43,9,96,83,32,90,25,34,120,54,1
21,95,14,43,86,41,27,11,5,77,0
59,8,101,56,43,39,14,110,75,1,1
66,41,3,109,98,70,92,43,61,21,1
75,8,5,17,104,90,43,84,114,86,1
101,120,73,83,43,121,104,21,41,50,0
84,59,48,32,44,96,23,42,43,14,0
90,1,9,19,30,51,86,8,43,26,1
43,34,11,51,92,21,94,22,121,85,1
43,7,54,89,27,119,53,39,76,56,1
19,43,75,17,54,78,85,62,102,89,1
16,54,75,121,50,43,104,7,8,68,0
28,26,109,31,58,96,57,40,99,43,1
59,58,111,75,85,43,48,19,39,62,1
43,112,70,53,61,39,109,51,71,23,0
25,5,1,9,102,101,47,40,93,43,0
43,93,101,71,97,74,96,5,64,12,0
67,43,9,37,7,62,41,2,90,39,1
7,23,43,61,17,73,32,3,10,22,0
27,2,93,23,14,43,90,102,21,60,0
32,101,63,106,43,21,54,50,47,66,1
1,86,58,43,34,68,57,21,30,41,0
1,43,84,120,9,4,22,99,32,5,0
14,114,105,100,60,45,64,129,43,120,1
119,78,22,72,46,7,87,51,43,42,1
26,121,42,84,35,25,69,75,43,8,0
36,67,112,121,69,93,111,43,26,14,0
74,6,43,37,7,64,104,23,41,112,1
44,121,62,45,43,48,27,71,104,74,0
75,7,60,11,43,40,74,21,14,32,0
105,8,14,11,53,83,90,54,43,56,0
43,25,121,8,104,6,90,23,26,13,0
93,74,51,7,119,120,8,101,90,43,0
9,26,1,2,43,20,23,17,74,97,0
75,7,1,22,43,19,10,23,50,16,1
7,121,2,86,43,53,50,100,74,63,0
45,75,26,98,95,53,120,14,74,43,0
43,86,70,90,76,99,100,14,93,74,0
42,90,86,14,47,104,21,41,26,43,0
21,14,54,3,92,43,2,7,63,20,0
49,45,14,102,5,43,90,119,60,101,0
19,13,111,75,93,52,43,62,73,70,1
62,114,120,110,31,50,43,4,64,41,0
35,22,4,113,119,14,43,9,12,90,1
22,14,87,43,35,50,81,96,121,21,1
102,87,104,89,43,75,98,42,14,34,1
75,14,62,93,43,36,104,41,22,32,1
102,35,27,40,82,86,43,121,11,6,0
114,43,84,6,77,119,35,100,129,99,0
105,39,22,8,86,120,5,49,106,43,0
10,14,90,43,16,54,26,62,34,7,0
93,64,61,50,110,43,14,41,10,85,1
90,98,92,54,107,8,43,32,26,51,1
58,114,48,94,105,64,98,43,104,60,1
25,109,101,68,14,23,89,43,79,21,0
25,26,104,99,3,43,81,11,106,4,0
41,101,43,74,120,44,13,16,88,14,1
66,48,43,98,54,76,90,60,99,120,0
66,6,107,44,31,7,28,88,91,43,1
81,19,43,25,64,8,62,36,119,60,0
6,43,60,31,107,99,9,26,46,81,1
88,25,31,23,104,43,6,14,44,119,1
43,31,112,62,8,42,68,91,17,93,0
64,6,21,43,28,26,41,47,9,42,0
23,47,5,84,75,110,54,11,43,70,1
61,48,19,43,121,40,105,50,57,64,1
101,68,1,120,86,9,42,34,43,37,1
5,8,14,86,43,30,85,6,17,9,0
25,42,43,5,14,102,48,8,27,56,1
2,9,6,76,27,57,5,43,22,93,1
43,41,119,57,30,6,104,120,76,27,0
10,7,9,121,43,104,111,59,25,14,0
86,62,1,43,31,20,121,21,17,41,1
41,23,31,74,2,114,91,43,5,42,1
5,89,28,47,102,101,114,43,27,16,1
66,43,41,90,108,17,16,26,72,25,1
46,62,75,58,37,43,50,59,52,31,0
43,53,99,25,86,106,87,93,16,9,1
43,26,14,47,91,100,40,4,79,61,1
86,14,25,72,66,2,43,101,56,121,1
67,14,74,87,85,76,43,71,6,84,0
85,74,16,41,101,8,104,9,5,43,1
22,72,32,114,43,9,108,12,14,19,1
84,9,43,110,41,74,21,86,26,54,1
9,41,111,56,14,104,70,86,43,25,1
1,5,119,2,101,74,50,43,14,42,1
58,88,43,31,100,70,68,57,129,76,0
14,64,75,97,93,87,43,16,25,44,1
49,43,9,14,64,47,54,99,31,22,0
25,101,112,114,104,74,102,43,120,95,0
28,104,74,26,93,31,112,16,43,47,1
43,96,27,41,14,28,56,4,105,30,0
22,14,4,41,26,10,7,43,57,64,0
79,23,43,9,1,14,64,101,104,61,1
